
> my-project@0.1.0 dev
> next dev

▲ Next.js 16.2.6 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.30.251:3000
- Environments: .env
✓ Ready in 993ms

○ Compiling /kontak ...
 GET /api/records/homepage-content 200 in 1333ms (next.js: 267ms, proxy.ts: 62ms, application-code: 1004ms)
 PATCH /api/records/activity-log/log-1779280957037 200 in 1539ms (next.js: 766ms, proxy.ts: 473ms, application-code: 300ms)
 GET /api/records/system-settings 200 in 1292ms (next.js: 208ms, proxy.ts: 824ms, application-code: 261ms)
 PATCH /api/records/activity-log/log-1779281116865 200 in 1454ms (next.js: 577ms, proxy.ts: 547ms, application-code: 330ms)
 PATCH /api/records/activity-log/log-1779280966948 200 in 1484ms (next.js: 583ms, proxy.ts: 548ms, application-code: 353ms)
 GET /api/records/access-permissions 200 in 1334ms (next.js: 222ms, proxy.ts: 770ms, application-code: 341ms)
 GET /api/records/admin-inbox 200 in 1344ms (next.js: 302ms, proxy.ts: 774ms, application-code: 268ms)
 GET /api/records/activity-log 200 in 1347ms (next.js: 324ms, proxy.ts: 768ms, application-code: 255ms)
 PATCH /api/records/activity-log/log-1779280993781 200 in 1510ms (next.js: 273ms, proxy.ts: 773ms, application-code: 464ms)
 PATCH /api/records/activity-log/log-1779281122078 200 in 1383ms (next.js: 507ms, proxy.ts: 535ms, application-code: 340ms)
 PATCH /api/records/activity-log/log-1779281121163 200 in 1122ms (next.js: 826ms, proxy.ts: 75ms, application-code: 222ms)
 GET /api/records/maintenance-mode 200 in 1460ms (next.js: 800ms, proxy.ts: 82ms, application-code: 578ms)
 GET /api/records/access-permissions 200 in 1318ms (next.js: 934ms, proxy.ts: 322ms, application-code: 62ms)
 GET /api/records/admin-inbox 200 in 1320ms (next.js: 932ms, proxy.ts: 332ms, application-code: 55ms)
 PATCH /api/records/activity-log/log-1779281147282 200 in 1506ms (next.js: 1024ms, proxy.ts: 337ms, application-code: 145ms)
 PATCH /api/records/activity-log/log-1779281038971 200 in 1518ms (next.js: 1077ms, proxy.ts: 340ms, application-code: 100ms)
 PATCH /api/records/activity-log/log-1779281124353 200 in 1492ms (next.js: 1076ms, proxy.ts: 325ms, application-code: 92ms)
 PATCH /api/records/activity-log/log-1779281193794 200 in 1274ms (next.js: 905ms, proxy.ts: 323ms, application-code: 46ms)
 PATCH /api/records/activity-log/log-1779281125322 200 in 1282ms (next.js: 715ms, proxy.ts: 453ms, application-code: 114ms)
 GET /api/records/homepage-content 200 in 2.3s (next.js: 980ms, proxy.ts: 386ms, application-code: 943ms)
 PATCH /api/records/activity-log/log-1779281143214 200 in 1640ms (next.js: 395ms, proxy.ts: 691ms, application-code: 555ms)
 GET /api/records/admin-inbox 200 in 941ms (next.js: 318ms, proxy.ts: 589ms, application-code: 34ms)
 PATCH /api/records/activity-log/log-1779281263513 200 in 1075ms (next.js: 694ms, proxy.ts: 234ms, application-code: 146ms)
 PATCH /api/records/activity-log/log-1779281343600 200 in 1047ms (next.js: 667ms, proxy.ts: 249ms, application-code: 131ms)
 GET /api/records/access-permissions 200 in 1020ms (next.js: 709ms, proxy.ts: 218ms, application-code: 93ms)
 PATCH /api/records/activity-log/log-1779281120167 200 in 1110ms (next.js: 690ms, proxy.ts: 216ms, application-code: 205ms)
 PATCH /api/records/activity-log/log-1779282664317 200 in 672ms (next.js: 326ms, proxy.ts: 114ms, application-code: 232ms)
 PATCH /api/records/activity-log/log-1779282247912 200 in 1271ms (next.js: 479ms, proxy.ts: 599ms, application-code: 193ms)
 PATCH /api/records/activity-log/log-1779282666996 200 in 729ms (next.js: 401ms, proxy.ts: 244ms, application-code: 84ms)
 PATCH /api/records/activity-log/log-1779291378921 200 in 329ms (next.js: 135ms, proxy.ts: 165ms, application-code: 29ms)
 PATCH /api/records/activity-log/log-1779285728860 200 in 322ms (next.js: 135ms, proxy.ts: 164ms, application-code: 23ms)
 PATCH /api/records/activity-log/log-1779282735079 200 in 331ms (next.js: 141ms, proxy.ts: 162ms, application-code: 29ms)
 PATCH /api/records/activity-log/log-1779292634883 200 in 366ms (next.js: 153ms, proxy.ts: 85ms, application-code: 128ms)
 PATCH /api/records/activity-log/log-1779292287433 200 in 463ms (next.js: 212ms, proxy.ts: 115ms, application-code: 135ms)
 PATCH /api/records/activity-log/log-1779292639161 200 in 392ms (next.js: 282ms, proxy.ts: 44ms, application-code: 66ms)
 PATCH /api/records/activity-log/log-1779292655766 200 in 381ms (next.js: 122ms, proxy.ts: 199ms, application-code: 61ms)
 PATCH /api/records/activity-log/log-1779292655561 200 in 383ms (next.js: 132ms, proxy.ts: 202ms, application-code: 49ms)
 PATCH /api/records/activity-log/log-1779292655354 200 in 295ms (next.js: 136ms, proxy.ts: 124ms, application-code: 36ms)
 PATCH /api/records/activity-log/log-1779292654841 200 in 243ms (next.js: 119ms, proxy.ts: 81ms, application-code: 43ms)
 PATCH /api/records/activity-log/log-1779292638271 200 in 388ms (next.js: 134ms, proxy.ts: 74ms, application-code: 181ms)
 PATCH /api/records/homepage-content/content-2 200 in 697ms (next.js: 359ms, proxy.ts: 63ms, application-code: 274ms)
 PATCH /api/records/homepage-content/content-3 200 in 904ms (next.js: 206ms, proxy.ts: 243ms, application-code: 455ms)
 PATCH /api/records/homepage-content/content-1 200 in 1483ms (next.js: 116ms, proxy.ts: 90ms, application-code: 1277ms)
 PATCH /api/records/homepage-content/content-4 200 in 1117ms (next.js: 770ms, proxy.ts: 78ms, application-code: 268ms)
 PATCH /api/records/homepage-content/content-1779279347337 200 in 1537ms (next.js: 184ms, proxy.ts: 279ms, application-code: 1074ms)
 GET /admin/banner 200 in 1284ms (next.js: 332ms, proxy.ts: 82ms, application-code: 871ms)
 PATCH /api/records/homepage-content/content-1778777803856 200 in 1642ms (next.js: 608ms, proxy.ts: 76ms, application-code: 958ms)
 PATCH /api/records/homepage-content/content-1779279250955 200 in 1484ms (next.js: 380ms, proxy.ts: 473ms, application-code: 632ms)
 PATCH /api/records/homepage-content/content-1779292576339 200 in 1038ms (next.js: 569ms, proxy.ts: 124ms, application-code: 345ms)
 PATCH /api/records/homepage-content/content-1778777937909 200 in 1714ms (next.js: 531ms, proxy.ts: 485ms, application-code: 699ms)
 GET /api/records/system-settings 200 in 762ms (next.js: 318ms, proxy.ts: 227ms, application-code: 217ms)
 GET /api/records/access-permissions 200 in 774ms (next.js: 326ms, proxy.ts: 226ms, application-code: 222ms)
 GET /api/records/admin-inbox 200 in 785ms (next.js: 333ms, proxy.ts: 225ms, application-code: 228ms)
 GET /api/records/activity-log 200 in 800ms (next.js: 300ms, proxy.ts: 263ms, application-code: 238ms)
 GET /api/records/maintenance-mode 200 in 934ms (next.js: 297ms, proxy.ts: 258ms, application-code: 379ms)
 GET /api/records/homepage-content 200 in 1531ms (next.js: 311ms, proxy.ts: 258ms, application-code: 963ms)
 GET /api/records/system-settings 200 in 701ms (next.js: 560ms, proxy.ts: 96ms, application-code: 45ms)
 GET /api/records/access-permissions 200 in 698ms (next.js: 569ms, proxy.ts: 88ms, application-code: 41ms)
 GET /api/records/admin-inbox 200 in 705ms (next.js: 576ms, proxy.ts: 88ms, application-code: 42ms)
 PATCH /api/records/activity-log/log-1779292741858 200 in 762ms (next.js: 551ms, proxy.ts: 98ms, application-code: 113ms)
 GET /api/records/activity-log 200 in 755ms (next.js: 622ms, proxy.ts: 73ms, application-code: 60ms)
 GET /api/records/access-permissions 200 in 644ms (next.js: 296ms, proxy.ts: 94ms, application-code: 255ms)
 GET /api/records/maintenance-mode 200 in 1336ms (next.js: 225ms, proxy.ts: 102ms, application-code: 1010ms)
 GET /api/records/admin-inbox 200 in 1131ms (next.js: 350ms, proxy.ts: 145ms, application-code: 636ms)
 PATCH /api/records/activity-log/log-1779292584418 200 in 1189ms (next.js: 356ms, proxy.ts: 189ms, application-code: 643ms)
 GET /api/records/homepage-content 200 in 1739ms (next.js: 235ms, proxy.ts: 103ms, application-code: 1401ms)
 GET /api/records/admin-inbox 200 in 474ms (next.js: 54ms, proxy.ts: 402ms, application-code: 17ms)
 GET /api/records/access-permissions 200 in 587ms (next.js: 55ms, proxy.ts: 505ms, application-code: 28ms)
 PATCH /api/records/activity-log/log-1779292576355 200 in 479ms (next.js: 63ms, proxy.ts: 401ms, application-code: 15ms)
 PATCH /api/records/activity-log/log-1779291497018 200 in 163ms (next.js: 99ms, proxy.ts: 13ms, application-code: 51ms)
 PATCH /api/records/activity-log/log-1779291553814 200 in 289ms (next.js: 35ms, proxy.ts: 241ms, application-code: 12ms)
 PATCH /api/records/activity-log/log-4 200 in 25ms (next.js: 7ms, proxy.ts: 8ms, application-code: 10ms)
 PATCH /api/records/activity-log/log-1 200 in 95ms (next.js: 30ms, proxy.ts: 27ms, application-code: 37ms)
 PATCH /api/records/activity-log/log-3 200 in 191ms (next.js: 76ms, proxy.ts: 43ms, application-code: 72ms)
 PATCH /api/records/activity-log/log-2 200 in 119ms (next.js: 58ms, proxy.ts: 26ms, application-code: 35ms)
 PATCH /api/records/activity-log/log-1779291412590 200 in 101ms (next.js: 42ms, proxy.ts: 34ms, application-code: 25ms)
 PATCH /api/records/activity-log/log-1779290413198 200 in 46ms (next.js: 9ms, proxy.ts: 13ms, application-code: 24ms)
 PATCH /api/records/activity-log/log-1779287746182 200 in 55ms (next.js: 27ms, proxy.ts: 19ms, application-code: 9ms)
 PATCH /api/records/activity-log/log-1779281528150 200 in 42ms (next.js: 8ms, proxy.ts: 9ms, application-code: 26ms)
 PATCH /api/records/activity-log/log-1779282653681 200 in 30ms (next.js: 7ms, proxy.ts: 11ms, application-code: 12ms)
 PATCH /api/records/activity-log/log-1779282192013 200 in 29ms (next.js: 11ms, proxy.ts: 5ms, application-code: 13ms)
 PATCH /api/records/activity-log/log-1779282173377 200 in 38ms (next.js: 11ms, proxy.ts: 12ms, application-code: 15ms)
 PATCH /api/records/activity-log/log-1779282603798 200 in 54ms (next.js: 21ms, proxy.ts: 16ms, application-code: 17ms)
 PATCH /api/records/activity-log/log-1779282951357 200 in 60ms (next.js: 19ms, proxy.ts: 10ms, application-code: 31ms)
 PATCH /api/records/activity-log/log-1779283071647 200 in 50ms (next.js: 18ms, proxy.ts: 17ms, application-code: 15ms)
 PATCH /api/records/activity-log/log-1779283390065 200 in 81ms (next.js: 22ms, proxy.ts: 13ms, application-code: 47ms)
 PATCH /api/records/activity-log/log-1779283224229 200 in 93ms (next.js: 22ms, proxy.ts: 33ms, application-code: 38ms)
 PATCH /api/records/activity-log/log-1779285774442 200 in 41ms (next.js: 13ms, proxy.ts: 6ms, application-code: 22ms)
 PATCH /api/records/activity-log/log-1779286506419 200 in 38ms (next.js: 12ms, proxy.ts: 8ms, application-code: 17ms)
 PATCH /api/records/activity-log/log-1779287728484 200 in 49ms (next.js: 21ms, proxy.ts: 10ms, application-code: 18ms)
 PATCH /api/records/activity-log/log-1779282077309 200 in 40ms (next.js: 22ms, proxy.ts: 8ms, application-code: 10ms)
 PATCH /api/records/activity-log/log-1779281522277 200 in 21ms (next.js: 7ms, proxy.ts: 5ms, application-code: 9ms)
 PATCH /api/records/activity-log/log-1779281487314 200 in 35ms (next.js: 13ms, proxy.ts: 10ms, application-code: 12ms)
 PATCH /api/records/activity-log/log-1779281208186 200 in 46ms (next.js: 19ms, proxy.ts: 13ms, application-code: 14ms)
 PATCH /api/records/activity-log/log-1779280729310 200 in 37ms (next.js: 14ms, proxy.ts: 6ms, application-code: 16ms)
 PATCH /api/records/activity-log/log-1779280669364 200 in 40ms (next.js: 14ms, proxy.ts: 12ms, application-code: 14ms)
 PATCH /api/records/activity-log/log-1779280957037 200 in 39ms (next.js: 17ms, proxy.ts: 6ms, application-code: 15ms)
 PATCH /api/records/activity-log/log-1779281116865 200 in 44ms (next.js: 15ms, proxy.ts: 14ms, application-code: 15ms)
 PATCH /api/records/activity-log/log-1779280966948 200 in 42ms (next.js: 14ms, proxy.ts: 9ms, application-code: 20ms)
 PATCH /api/records/activity-log/log-1779280993781 200 in 44ms (next.js: 7ms, proxy.ts: 14ms, application-code: 23ms)
 PATCH /api/records/activity-log/log-1779281122078 200 in 40ms (next.js: 10ms, proxy.ts: 12ms, application-code: 18ms)
 PATCH /api/records/activity-log/log-1779281121163 200 in 50ms (next.js: 14ms, proxy.ts: 7ms, application-code: 28ms)
 PATCH /api/records/activity-log/log-1779281038971 200 in 37ms (next.js: 11ms, proxy.ts: 14ms, application-code: 12ms)
 PATCH /api/records/activity-log/log-1779281147282 200 in 35ms (next.js: 12ms, proxy.ts: 8ms, application-code: 15ms)
 PATCH /api/records/activity-log/log-1779281124353 200 in 48ms (next.js: 26ms, proxy.ts: 6ms, application-code: 16ms)
 PATCH /api/records/activity-log/log-1779281193794 200 in 37ms (next.js: 16ms, proxy.ts: 6ms, application-code: 15ms)
 PATCH /api/records/activity-log/log-1779281125322 200 in 61ms (next.js: 38ms, proxy.ts: 6ms, application-code: 17ms)
 PATCH /api/records/activity-log/log-1779281143214 200 in 37ms (next.js: 14ms, proxy.ts: 10ms, application-code: 13ms)
 PATCH /api/records/activity-log/log-1779281120167 200 in 35ms (next.js: 12ms, proxy.ts: 11ms, application-code: 12ms)
 PATCH /api/records/activity-log/log-1779281263513 200 in 29ms (next.js: 12ms, proxy.ts: 6ms, application-code: 11ms)
 PATCH /api/records/activity-log/log-1779281343600 200 in 28ms (next.js: 6ms, proxy.ts: 7ms, application-code: 16ms)
 PATCH /api/records/activity-log/log-1779282247912 200 in 43ms (next.js: 11ms, proxy.ts: 16ms, application-code: 16ms)
 PATCH /api/records/activity-log/log-1779282664317 200 in 29ms (next.js: 7ms, proxy.ts: 8ms, application-code: 14ms)
 PATCH /api/records/activity-log/log-1779282666996 200 in 36ms (next.js: 11ms, proxy.ts: 8ms, application-code: 16ms)
 PATCH /api/records/activity-log/log-1779291378921 200 in 34ms (next.js: 15ms, proxy.ts: 8ms, application-code: 11ms)
 PATCH /api/records/activity-log/log-1779285728860 200 in 33ms (next.js: 14ms, proxy.ts: 6ms, application-code: 13ms)
 PATCH /api/records/activity-log/log-1779282735079 200 in 36ms (next.js: 11ms, proxy.ts: 7ms, application-code: 18ms)
 PATCH /api/records/activity-log/log-1779292287433 200 in 46ms (next.js: 18ms, proxy.ts: 14ms, application-code: 14ms)
 PATCH /api/records/activity-log/log-1779292634883 200 in 36ms (next.js: 19ms, proxy.ts: 6ms, application-code: 11ms)
 PATCH /api/records/activity-log/log-1779292639161 200 in 31ms (next.js: 8ms, proxy.ts: 8ms, application-code: 15ms)
 PATCH /api/records/activity-log/log-1779292655766 200 in 40ms (next.js: 15ms, proxy.ts: 11ms, application-code: 13ms)
 PATCH /api/records/activity-log/log-1779292655561 200 in 39ms (next.js: 13ms, proxy.ts: 7ms, application-code: 19ms)
 PATCH /api/records/activity-log/log-1779292655354 200 in 53ms (next.js: 16ms, proxy.ts: 22ms, application-code: 15ms)
 PATCH /api/records/activity-log/log-1779292654841 200 in 68ms (next.js: 22ms, proxy.ts: 16ms, application-code: 31ms)
 PATCH /api/records/activity-log/log-1779292638271 200 in 51ms (next.js: 17ms, proxy.ts: 20ms, application-code: 14ms)
 GET /admin/artikel 200 in 105ms (next.js: 9ms, proxy.ts: 12ms, application-code: 84ms)
 GET /admin/banner 200 in 83ms (next.js: 9ms, proxy.ts: 11ms, application-code: 64ms)
 GET /admin/artikel 200 in 69ms (next.js: 9ms, proxy.ts: 6ms, application-code: 54ms)
 GET /admin/artikel 200 in 76ms (next.js: 10ms, proxy.ts: 18ms, application-code: 47ms)
 GET /api/records/system-settings 200 in 152ms (next.js: 55ms, proxy.ts: 72ms, application-code: 25ms)
 GET /api/records/access-permissions 200 in 252ms (next.js: 57ms, proxy.ts: 67ms, application-code: 129ms)
 GET /api/records/admin-inbox 200 in 225ms (next.js: 59ms, proxy.ts: 39ms, application-code: 127ms)
 GET /api/records/activity-log 200 in 244ms (next.js: 151ms, proxy.ts: 37ms, application-code: 55ms)
 GET /api/records/maintenance-mode 200 in 432ms (next.js: 118ms, proxy.ts: 35ms, application-code: 280ms)
 GET /api/records/system-settings 200 in 351ms (next.js: 184ms, proxy.ts: 65ms, application-code: 103ms)
 GET /api/records/access-permissions 200 in 369ms (next.js: 215ms, proxy.ts: 70ms, application-code: 85ms)
 GET /api/records/homepage-content 200 in 981ms (next.js: 101ms, proxy.ts: 34ms, application-code: 846ms)
 GET /api/records/admin-inbox 200 in 707ms (next.js: 268ms, proxy.ts: 70ms, application-code: 368ms)
 GET /api/records/activity-log 200 in 700ms (next.js: 199ms, proxy.ts: 144ms, application-code: 357ms)
 GET /api/records/access-permissions 200 in 459ms (next.js: 99ms, proxy.ts: 227ms, application-code: 133ms)
 GET /api/records/admin-inbox 200 in 272ms (next.js: 138ms, proxy.ts: 36ms, application-code: 99ms)
 GET /api/records/maintenance-mode 200 in 1007ms (next.js: 48ms, proxy.ts: 614ms, application-code: 345ms)
 GET /api/records/admin-inbox 200 in 87ms (next.js: 39ms, proxy.ts: 27ms, application-code: 22ms)
 GET /api/records/access-permissions 200 in 105ms (next.js: 58ms, proxy.ts: 24ms, application-code: 23ms)
 GET /api/records/homepage-content 200 in 846ms (next.js: 103ms, proxy.ts: 45ms, application-code: 698ms)
 GET /api/records/system-settings 200 in 121ms (next.js: 56ms, proxy.ts: 17ms, application-code: 47ms)
 GET /api/records/access-permissions 200 in 162ms (next.js: 123ms, proxy.ts: 15ms, application-code: 24ms)
 GET /api/records/admin-inbox 200 in 164ms (next.js: 132ms, proxy.ts: 14ms, application-code: 18ms)
 GET /api/records/activity-log 200 in 316ms (next.js: 170ms, proxy.ts: 94ms, application-code: 51ms)
 GET /api/records/access-permissions 200 in 267ms (next.js: 88ms, proxy.ts: 151ms, application-code: 29ms)
 GET /api/records/admin-inbox 200 in 273ms (next.js: 95ms, proxy.ts: 156ms, application-code: 22ms)
 GET /api/records/maintenance-mode 200 in 460ms (next.js: 180ms, proxy.ts: 78ms, application-code: 203ms)
 GET /api/records/homepage-content 200 in 844ms (next.js: 183ms, proxy.ts: 67ms, application-code: 595ms)
 GET /api/records/system-settings 200 in 49ms (next.js: 19ms, proxy.ts: 13ms, application-code: 17ms)
 GET /api/records/access-permissions 200 in 49ms (next.js: 27ms, proxy.ts: 12ms, application-code: 11ms)
 GET /api/records/admin-inbox 200 in 49ms (next.js: 10ms, proxy.ts: 28ms, application-code: 11ms)
 GET /api/records/access-permissions 200 in 22ms (next.js: 7ms, proxy.ts: 7ms, application-code: 8ms)
 GET /api/records/admin-inbox 200 in 28ms (next.js: 8ms, proxy.ts: 8ms, application-code: 12ms)
 GET /api/records/activity-log 200 in 39ms (next.js: 25ms, proxy.ts: 6ms, application-code: 8ms)
 GET /api/records/maintenance-mode 200 in 212ms (next.js: 13ms, proxy.ts: 14ms, application-code: 185ms)
 GET /api/records/homepage-content 200 in 593ms (next.js: 8ms, proxy.ts: 9ms, application-code: 576ms)
 DELETE /api/records/homepage-content/content-2 200 in 259ms (next.js: 74ms, proxy.ts: 89ms, application-code: 96ms)
 PATCH /api/records/activity-log/log-1779292782995 200 in 326ms (next.js: 78ms, proxy.ts: 83ms, application-code: 165ms)
 PATCH /api/records/activity-log/log-1779292638271 200 in 327ms (next.js: 85ms, proxy.ts: 79ms, application-code: 164ms)
 PATCH /api/records/activity-log/log-1779292654841 200 in 348ms (next.js: 93ms, proxy.ts: 79ms, application-code: 175ms)
 PATCH /api/records/activity-log/log-1779292655354 200 in 356ms (next.js: 99ms, proxy.ts: 78ms, application-code: 178ms)
 PATCH /api/records/activity-log/log-1779292655561 200 in 355ms (next.js: 120ms, proxy.ts: 70ms, application-code: 165ms)
 PATCH /api/records/activity-log/log-1779292655766 200 in 440ms (next.js: 132ms, proxy.ts: 111ms, application-code: 196ms)
 PATCH /api/records/activity-log/log-1779292639161 200 in 409ms (next.js: 127ms, proxy.ts: 110ms, application-code: 173ms)
 PATCH /api/records/activity-log/log-1779292634883 200 in 416ms (next.js: 155ms, proxy.ts: 106ms, application-code: 155ms)
 PATCH /api/records/activity-log/log-1779292287433 200 in 418ms (next.js: 172ms, proxy.ts: 110ms, application-code: 135ms)
 PATCH /api/records/activity-log/log-1779282735079 200 in 424ms (next.js: 185ms, proxy.ts: 107ms, application-code: 132ms)
 PATCH /api/records/activity-log/log-1779285728860 200 in 427ms (next.js: 254ms, proxy.ts: 102ms, application-code: 70ms)
 PATCH /api/records/activity-log/log-1779291378921 200 in 157ms (next.js: 45ms, proxy.ts: 50ms, application-code: 62ms)
 PATCH /api/records/activity-log/log-1779282666996 200 in 162ms (next.js: 52ms, proxy.ts: 50ms, application-code: 60ms)
 PATCH /api/records/activity-log/log-1779282664317 200 in 177ms (next.js: 62ms, proxy.ts: 50ms, application-code: 65ms)
 PATCH /api/records/activity-log/log-1779282247912 200 in 181ms (next.js: 67ms, proxy.ts: 45ms, application-code: 69ms)
 PATCH /api/records/activity-log/log-1779281343600 200 in 185ms (next.js: 76ms, proxy.ts: 44ms, application-code: 66ms)
 PATCH /api/records/activity-log/log-1779281263513 200 in 185ms (next.js: 84ms, proxy.ts: 43ms, application-code: 58ms)
 PATCH /api/records/activity-log/log-1779281120167 200 in 162ms (next.js: 40ms, proxy.ts: 54ms, application-code: 68ms)
 PATCH /api/records/activity-log/log-1779281143214 200 in 166ms (next.js: 51ms, proxy.ts: 53ms, application-code: 62ms)
 PATCH /api/records/activity-log/log-1779281125322 200 in 161ms (next.js: 61ms, proxy.ts: 46ms, application-code: 53ms)
 PATCH /api/records/activity-log/log-1779281193794 200 in 158ms (next.js: 71ms, proxy.ts: 43ms, application-code: 44ms)
 PATCH /api/records/activity-log/log-1779281124353 200 in 153ms (next.js: 80ms, proxy.ts: 30ms, application-code: 43ms)
 PATCH /api/records/activity-log/log-1779281147282 200 in 152ms (next.js: 86ms, proxy.ts: 31ms, application-code: 36ms)
 PATCH /api/records/activity-log/log-1779281038971 200 in 186ms (next.js: 47ms, proxy.ts: 45ms, application-code: 94ms)
 PATCH /api/records/activity-log/log-1779281121163 200 in 190ms (next.js: 56ms, proxy.ts: 44ms, application-code: 90ms)
 PATCH /api/records/activity-log/log-1779281122078 200 in 194ms (next.js: 74ms, proxy.ts: 44ms, application-code: 76ms)
 PATCH /api/records/activity-log/log-1779280993781 200 in 193ms (next.js: 85ms, proxy.ts: 43ms, application-code: 65ms)
 PATCH /api/records/activity-log/log-1779280966948 200 in 202ms (next.js: 100ms, proxy.ts: 41ms, application-code: 61ms)
 PATCH /api/records/activity-log/log-1779281116865 200 in 206ms (next.js: 118ms, proxy.ts: 42ms, application-code: 46ms)
 PATCH /api/records/activity-log/log-1779280957037 200 in 192ms (next.js: 59ms, proxy.ts: 49ms, application-code: 84ms)
 PATCH /api/records/activity-log/log-1779280669364 200 in 195ms (next.js: 73ms, proxy.ts: 49ms, application-code: 73ms)
 PATCH /api/records/activity-log/log-1779280729310 200 in 228ms (next.js: 83ms, proxy.ts: 49ms, application-code: 96ms)
 PATCH /api/records/activity-log/log-1779281208186 200 in 229ms (next.js: 92ms, proxy.ts: 52ms, application-code: 85ms)
 PATCH /api/records/activity-log/log-1779281487314 200 in 232ms (next.js: 103ms, proxy.ts: 54ms, application-code: 76ms)
 PATCH /api/records/activity-log/log-1779281522277 200 in 236ms (next.js: 111ms, proxy.ts: 51ms, application-code: 74ms)
 PATCH /api/records/activity-log/log-1779282077309 200 in 169ms (next.js: 72ms, proxy.ts: 41ms, application-code: 56ms)
 PATCH /api/records/activity-log/log-1779287728484 200 in 189ms (next.js: 74ms, proxy.ts: 44ms, application-code: 71ms)
 PATCH /api/records/activity-log/log-1779286506419 200 in 190ms (next.js: 81ms, proxy.ts: 42ms, application-code: 67ms)
 PATCH /api/records/activity-log/log-1779285774442 200 in 187ms (next.js: 82ms, proxy.ts: 42ms, application-code: 63ms)
 PATCH /api/records/activity-log/log-1779283224229 200 in 193ms (next.js: 91ms, proxy.ts: 41ms, application-code: 61ms)
 PATCH /api/records/activity-log/log-1779283390065 200 in 196ms (next.js: 89ms, proxy.ts: 49ms, application-code: 58ms)
 PATCH /api/records/activity-log/log-1779283071647 200 in 133ms (next.js: 38ms, proxy.ts: 36ms, application-code: 59ms)
 PATCH /api/records/activity-log/log-1779282951357 200 in 134ms (next.js: 48ms, proxy.ts: 36ms, application-code: 50ms)
 PATCH /api/records/activity-log/log-1779282603798 200 in 135ms (next.js: 58ms, proxy.ts: 35ms, application-code: 41ms)
 PATCH /api/records/activity-log/log-1779282173377 200 in 140ms (next.js: 59ms, proxy.ts: 39ms, application-code: 42ms)
 PATCH /api/records/activity-log/log-1779282192013 200 in 147ms (next.js: 68ms, proxy.ts: 35ms, application-code: 45ms)
 PATCH /api/records/activity-log/log-1779282653681 200 in 150ms (next.js: 74ms, proxy.ts: 34ms, application-code: 42ms)
 PATCH /api/records/activity-log/log-1779281528150 200 in 136ms (next.js: 40ms, proxy.ts: 35ms, application-code: 60ms)
 PATCH /api/records/activity-log/log-1779287746182 200 in 137ms (next.js: 46ms, proxy.ts: 35ms, application-code: 55ms)
 PATCH /api/records/activity-log/log-1779290413198 200 in 140ms (next.js: 55ms, proxy.ts: 35ms, application-code: 50ms)
 PATCH /api/records/activity-log/log-1779291412590 200 in 141ms (next.js: 62ms, proxy.ts: 35ms, application-code: 44ms)
 PATCH /api/records/activity-log/log-2 200 in 147ms (next.js: 72ms, proxy.ts: 30ms, application-code: 46ms)
 PATCH /api/records/activity-log/log-3 200 in 148ms (next.js: 81ms, proxy.ts: 29ms, application-code: 38ms)
 PATCH /api/records/activity-log/log-1 200 in 160ms (next.js: 47ms, proxy.ts: 46ms, application-code: 67ms)
 PATCH /api/records/activity-log/log-4 200 in 161ms (next.js: 53ms, proxy.ts: 46ms, application-code: 62ms)
 PATCH /api/records/activity-log/log-1779291553814 200 in 161ms (next.js: 62ms, proxy.ts: 45ms, application-code: 54ms)
 PATCH /api/records/activity-log/log-1779291497018 200 in 162ms (next.js: 78ms, proxy.ts: 45ms, application-code: 40ms)
 PATCH /api/records/activity-log/log-1779292576355 200 in 164ms (next.js: 86ms, proxy.ts: 41ms, application-code: 37ms)
 PATCH /api/records/activity-log/log-1779292584418 200 in 165ms (next.js: 90ms, proxy.ts: 42ms, application-code: 32ms)
 PATCH /api/records/activity-log/log-1779292741858 200 in 127ms (next.js: 39ms, proxy.ts: 33ms, application-code: 55ms)
 PATCH /api/records/activity-log/log-1779292741594 200 in 128ms (next.js: 46ms, proxy.ts: 34ms, application-code: 49ms)
 PATCH /api/records/activity-log/log-1779292741344 200 in 129ms (next.js: 57ms, proxy.ts: 33ms, application-code: 39ms)
 PATCH /api/records/activity-log/log-1779292740027 200 in 130ms (next.js: 64ms, proxy.ts: 33ms, application-code: 34ms)
 PATCH /api/records/activity-log/log-1779292736613 200 in 128ms (next.js: 72ms, proxy.ts: 29ms, application-code: 27ms)
 DELETE /api/records/homepage-content/content-3 200 in 205ms (next.js: 60ms, proxy.ts: 83ms, application-code: 62ms)
 PATCH /api/records/activity-log/log-1779292786353 200 in 199ms (next.js: 73ms, proxy.ts: 39ms, application-code: 87ms)
 PATCH /api/records/activity-log/log-1779292638271 200 in 202ms (next.js: 84ms, proxy.ts: 38ms, application-code: 79ms)
 PATCH /api/records/activity-log/log-1779292654841 200 in 210ms (next.js: 94ms, proxy.ts: 43ms, application-code: 74ms)
 PATCH /api/records/activity-log/log-1779292655354 200 in 216ms (next.js: 108ms, proxy.ts: 44ms, application-code: 64ms)
 PATCH /api/records/activity-log/log-1779292655561 200 in 222ms (next.js: 121ms, proxy.ts: 44ms, application-code: 58ms)
 PATCH /api/records/activity-log/log-1779292655766 200 in 338ms (next.js: 138ms, proxy.ts: 101ms, application-code: 99ms)
